Ger,Ind,Dist,PWM,Erro,Gbest_Erro
1,1,51.51,178.09,13.49,11404.27
1,1,52.45,173.07,12.55,11404.27
1,1,53.78,165.71,11.22,11404.27
1,1,56.24,152.35,8.76,11404.27
1,1,55.98,156.83,9.02,11404.27
1,1,56.87,153.03,8.13,11404.27
1,1,64.53,107.04,0.47,11404.27
1,1,66.62,82.07,-1.62,11404.27
1,1,68.89,22.24,-3.89,11404.27
1,1,68.46,-8.42,-3.46,11404.27
1,1,65.03,-6.67,-0.03,11404.27
1,1,63.11,16.00,1.89,11404.27
1,1,59.26,77.54,5.74,11404.27
1,1,56.23,152.68,8.77,11404.27
1,1,54.68,160.74,10.32,11404.27
1,1,55.42,156.59,9.58,11404.27
1,1,58.27,139.91,6.73,11404.27
1,1,61.76,122.01,3.24,11404.27
1,1,64.60,107.03,0.40,11404.27
1,1,68.52,61.07,-3.52,11404.27
1,1,70.26,1.09,-5.26,11404.27
1,1,68.45,-41.88,-3.45,11404.27
1,1,66.41,-57.92,-1.41,11404.27
1,1,59.80,0.15,5.20,11404.27
1,1,57.14,94.09,7.86,11404.27
1,1,53.42,170.42,11.58,11404.27
1,1,51.54,177.63,13.46,11404.27
1,2,22.53,270.82,42.47,11404.27
1,2,38.67,150.65,26.33,11404.27
1,2,39.59,146.35,25.41,11404.27
1,2,39.78,145.41,25.22,11404.27
1,2,39.85,145.03,25.15,11404.27
1,2,39.89,144.83,25.11,11404.27
1,2,39.91,144.70,25.09,11404.27
1,2,39.93,144.62,25.07,11404.27
1,2,39.94,144.56,25.06,11404.27
1,2,39.95,144.52,25.05,11404.27
1,2,40.63,140.61,24.37,11404.27
1,2,46.78,109.57,18.22,11404.27
1,2,64.81,12.03,0.19,11404.27
1,2,66.81,1.58,-1.81,11404.27
1,2,53.68,73.42,11.32,11404.27
1,2,44.23,123.44,20.77,11404.27
1,2,43.24,126.91,21.76,11404.27
1,2,48.73,96.63,16.27,11404.27
1,2,59.54,40.46,5.46,11404.27
1,2,63.66,19.78,1.34,11404.27
1,2,59.98,40.01,5.02,11404.27
1,2,53.87,72.17,11.13,11404.27
1,2,46.76,109.51,18.24,11404.27
1,2,44.97,118.24,20.03,11404.27
1,2,45.76,113.61,19.24,11404.27
1,2,50.23,90.12,14.77,11404.27
1,2,51.81,86.06,13.19,11404.27
1,2,61.11,33.12,3.89,11404.27
1,2,60.98,34.49,4.02,11404.27
1,2,56.76,57.11,8.24,11404.27
1,2,52.06,81.58,12.94,11404.27
1,2,49.04,97.18,15.96,11404.27
1,2,46.98,107.96,18.02,11404.27
1,2,45.69,114.61,19.31,11404.27
1,2,45.53,115.22,19.47,11404.27
1,2,45.51,115.11,19.49,11404.27
1,2,47.11,106.22,17.89,11404.27
1,2,51.43,83.80,13.57,11404.27
1,2,52.01,81.12,12.99,11404.27
1,2,51.16,85.46,13.84,11404.27
1,2,53.46,73.34,11.54,11404.27
1,2,54.57,67.80,10.43,11404.27
1,2,53.46,73.52,11.54,11404.27
1,2,53.28,74.66,11.72,11404.27
1,2,52.80,77.05,12.20,11404.27
1,2,52.08,80.82,12.92,11404.27
1,2,51.05,86.35,13.95,11404.27
1,2,49.86,92.66,15.14,11404.27
1,2,49.38,95.10,15.62,11404.27
1,2,48.97,97.26,16.03,11404.27
1,2,48.86,97.73,16.14,11404.27
1,2,48.30,100.64,16.70,11404.27
1,2,48.60,99.11,16.40,11404.27
1,2,48.34,100.39,16.66,11404.27
1,2,48.59,98.96,16.41,11404.27
1,2,49.27,95.51,15.73,11404.27
1,2,48.42,100.12,16.58,11404.27
1,2,48.39,100.28,16.61,11404.27
1,2,48.35,100.48,16.65,11404.27
1,2,48.14,101.50,16.86,11404.27
1,2,48.34,100.31,16.66,11404.27
1,2,49.10,96.34,15.90,11404.27
1,2,49.50,94.25,15.50,11404.27
1,2,49.24,95.69,15.76,11404.27
1,2,49.32,95.35,15.68,11404.27
1,2,49.08,96.73,15.92,11404.27
1,2,48.18,101.92,16.82,11404.27
1,2,48.52,99.50,16.48,11404.27
1,2,48.34,100.13,16.66,11404.27
1,2,50.26,90.17,14.74,11404.27
1,2,51.10,85.99,13.90,11404.27
1,2,51.34,84.76,13.66,11404.27
1,2,51.09,86.18,13.91,11404.27
1,2,50.26,90.63,14.74,11404.27
1,2,49.10,96.69,15.90,11404.27
1,2,48.39,100.36,16.61,11404.27
1,2,47.52,104.84,17.48,11404.27
1,2,47.60,104.19,17.40,11404.27
1,2,47.77,103.36,17.23,11404.27
1,2,47.79,103.22,17.21,11404.27
1,2,47.94,102.42,17.06,11404.27
1,2,48.18,101.07,16.82,11404.27
1,2,49.20,95.93,15.80,11404.27
1,2,49.57,93.91,15.43,11404.27
1,2,50.84,87.20,14.16,11404.27
1,2,52.38,79.09,12.62,11404.27
1,2,52.76,77.36,12.24,11404.27
1,2,52.52,78.68,12.48,11404.27
1,2,50.98,87.59,14.02,11404.27
1,2,49.70,93.53,15.30,11404.27
1,2,47.82,103.55,17.18,11404.27
1,2,47.71,103.42,17.29,11404.27
1,2,48.99,96.39,16.01,11404.27
1,2,51.41,84.19,13.59,11404.27
1,2,51.51,83.63,13.49,11404.27
1,2,51.48,84.03,13.52,11404.27
1,2,50.47,89.30,14.53,11404.27
1,2,50.24,90.62,14.76,11404.27
1,2,49.33,95.36,15.67,11404.27
1,2,48.80,98.01,16.20,11404.27
1,2,48.72,98.39,16.28,11404.27
1,2,48.91,97.23,16.09,11404.27
1,2,48.44,100.05,16.56,11404.27
1,2,48.43,100.08,16.57,11404.27
1,2,48.61,99.14,16.39,11404.27
1,2,50.36,89.34,14.64,11404.27
1,2,50.80,87.59,14.20,11404.27
1,2,50.11,91.04,14.89,11404.27
1,2,49.66,93.34,15.34,11404.27
1,2,49.56,93.72,15.44,11404.27
1,2,50.62,87.95,14.38,11404.27
1,2,51.66,83.09,13.34,11404.27
1,2,51.55,83.76,13.45,11404.27
1,3,19.82,382.28,45.18,11404.27
1,3,37.76,210.08,27.24,11404.27
1,3,39.46,203.29,25.54,11404.27
1,3,39.73,202.00,25.27,11404.27
1,3,39.83,201.52,25.17,11404.27
1,3,39.88,201.27,25.12,11404.27
1,3,39.90,201.13,25.10,11404.27
1,3,39.92,201.03,25.08,11404.27
1,3,39.94,200.96,25.06,11404.27
1,3,39.94,200.92,25.06,11404.27
1,3,39.95,200.88,25.05,11404.27
1,3,39.96,200.85,25.04,11404.27
1,3,40.32,198.63,24.68,11404.27
1,3,44.94,169.25,20.06,11404.27
1,3,58.48,109.78,6.52,11404.27
1,3,74.48,-22.31,-9.48,11404.27
1,3,71.45,-58.52,-6.45,11404.27
1,3,48.05,117.51,16.95,11404.27
1,3,42.32,189.63,22.68,11404.27
1,3,43.00,184.11,22.00,11404.27
1,3,43.90,181.08,21.10,11404.27
1,3,49.44,145.40,15.56,11404.27
1,3,62.90,75.30,2.10,11404.27
1,3,69.80,20.13,-4.80,11404.27
1,3,68.81,-3.23,-3.81,11404.27
1,3,57.97,71.62,7.03,11404.27
1,3,50.24,151.48,14.76,11404.27
1,3,48.35,154.76,16.65,11404.27
1,3,50.14,145.67,14.86,11404.27
1,3,53.34,128.09,11.66,11404.27
1,3,59.31,94.63,5.69,11404.27
1,3,67.70,43.71,-2.70,11404.27
1,3,68.65,16.66,-3.65,11404.27
1,3,64.27,32.77,0.73,11404.27
1,3,59.14,85.84,5.86,11404.27
1,3,56.76,111.20,8.24,11404.27
1,3,56.24,113.72,8.76,11404.27
1,3,56.27,113.17,8.73,11404.27
1,3,57.43,105.44,7.57,11404.27
1,3,60.86,83.78,4.14,11404.27
1,3,62.94,73.58,2.06,11404.27
1,3,65.41,63.11,-0.41,11404.27
1,3,62.04,81.78,2.96,11404.27
1,3,63.29,75.20,1.71,11404.27
1,3,63.44,72.70,1.56,11404.27
1,3,65.77,59.98,-0.77,11404.27
1,3,65.56,57.53,-0.56,11404.27
1,3,64.56,65.70,0.44,11404.27
1,3,63.29,75.46,1.71,11404.27
1,3,61.89,83.07,3.11,11404.27
1,3,62.30,81.02,2.70,11404.27
1,3,62.22,81.68,2.78,11404.27
1,3,61.50,85.83,3.50,11404.27
1,3,58.71,100.60,6.29,11404.27
1,3,56.83,113.13,8.17,11404.27
1,3,56.31,111.92,8.69,11404.27
1,3,56.76,107.91,8.24,11404.27
1,3,61.70,83.50,3.30,11404.27
1,3,61.52,83.17,3.48,11404.27
1,3,61.27,86.53,3.73,11404.27
1,3,59.82,94.23,5.18,11404.27
1,3,58.53,100.91,6.47,11404.27
1,3,58.15,102.46,6.85,11404.27
1,3,59.55,93.89,5.45,11404.27
1,3,59.84,93.20,5.16,11404.27
1,3,61.00,86.62,4.00,11404.27
1,3,61.15,86.19,3.85,11404.27
1,3,62.13,82.58,2.87,11404.27
1,3,59.99,93.36,5.01,11404.27
1,3,59.23,97.61,5.77,11404.27
1,3,59.96,93.54,5.04,11404.27
1,3,58.97,98.41,6.03,11404.27
1,3,58.10,102.41,6.90,11404.27
1,3,58.02,101.35,6.98,11404.27
1,3,59.87,93.53,5.13,11404.27
1,3,59.68,95.05,5.32,11404.27
1,3,58.22,105.97,6.78,11404.27
1,3,56.88,113.42,8.12,11404.27
1,3,55.93,119.32,9.07,11404.27
1,3,58.30,102.22,6.70,11404.27
1,3,59.34,96.70,5.66,11404.27
1,3,60.04,92.89,4.96,11404.27
1,3,60.57,90.40,4.43,11404.27
1,3,60.31,91.74,4.69,11404.27
1,3,60.44,91.10,4.56,11404.27
1,3,60.15,92.77,4.85,11404.27
1,3,59.06,98.46,5.94,11404.27
1,3,58.78,99.94,6.22,11404.27
1,3,58.91,99.11,6.09,11404.27
1,3,59.45,96.08,5.55,11404.27
1,3,60.27,91.72,4.73,11404.27
1,3,60.26,92.03,4.74,11404.27
1,3,60.13,92.68,4.87,11404.27
1,3,59.96,93.57,5.04,11404.27
1,3,59.94,93.74,5.06,11404.27
1,3,59.91,93.85,5.09,11404.27
1,3,60.30,91.65,4.70,11404.27
1,3,60.71,89.49,4.29,11404.27
1,3,60.95,88.23,4.05,11404.27
1,3,61.03,87.83,3.97,11404.27
1,3,60.11,92.80,4.89,11404.27
1,3,58.93,99.16,6.07,11404.27
1,3,57.72,105.27,7.28,11404.27
1,3,57.07,112.57,7.93,11404.27
1,3,57.33,112.90,7.67,11404.27
1,3,61.99,82.34,3.01,11404.27
1,3,62.54,79.82,2.46,11404.27
1,3,62.35,81.31,2.65,11404.27
1,3,61.82,83.94,3.18,11404.27
1,3,60.30,91.82,4.70,11404.27
1,3,59.51,95.81,5.49,11404.27
1,3,59.44,96.07,5.56,11404.27
1,3,60.09,91.30,4.91,11404.27
2,0,23.24,386.70,41.76,11404.27
2,0,38.78,279.48,26.22,11404.27
2,0,39.61,275.54,25.39,11404.27
2,0,39.78,274.63,25.22,11404.27
2,0,39.86,274.26,25.14,11404.27
2,0,39.89,274.06,25.11,11404.27
2,0,39.92,273.94,25.08,11404.27
2,0,39.93,273.86,25.07,11404.27
2,0,39.94,273.80,25.06,11404.27
2,0,39.95,273.76,25.05,11404.27
2,0,39.96,273.72,25.04,11404.27
2,0,40.07,272.97,24.93,11404.27
2,0,46.03,237.75,18.97,11404.27
2,0,64.73,137.03,0.27,11404.27
2,0,73.46,35.66,-8.46,11404.27
2,0,77.53,-102.77,-12.53,11404.27
2,0,74.91,-191.61,-9.91,11404.27
2,0,51.36,16.80,13.64,11404.27
2,0,41.38,266.54,23.62,11404.27
2,0,40.49,270.92,24.51,11404.27
2,0,41.02,267.65,23.98,11404.27
2,0,45.45,242.32,19.55,11404.27
2,0,50.88,213.93,14.12,11404.27
2,0,56.94,180.24,8.06,11404.27
2,0,65.14,133.10,-0.14,11404.27
2,0,78.88,-64.04,-13.88,11404.27
2,0,79.21,-218.60,-14.21,11404.27
2,0,60.71,-86.86,4.29,11404.27
2,0,51.59,117.62,13.41,11404.27
2,0,47.38,233.74,17.62,11404.27
2,0,45.88,242.55,19.12,11404.27
2,0,46.37,238.27,18.63,11404.27
2,0,49.13,223.56,15.87,11404.27
2,0,52.72,204.00,12.28,11404.27
2,0,58.85,169.59,6.15,11404.27
2,0,66.37,125.01,-1.37,11404.27
2,0,71.94,30.60,-6.94,11404.27
2,0,73.93,-98.98,-8.93,11404.27
2,0,67.92,-147.67,-2.92,11404.27
2,0,51.62,39.89,13.38,11404.27
2,0,46.34,239.26,18.66,11404.27
2,0,45.31,244.52,19.69,11404.27
2,0,46.10,240.23,18.90,11404.27
2,0,48.03,229.48,16.97,11404.27
2,0,48.84,227.52,16.16,11404.27
2,0,52.58,203.09,12.42,11404.27
2,0,58.00,175.58,7.00,11404.27
2,0,60.34,162.30,4.66,11404.27
2,0,62.97,147.28,2.03,11404.27
2,0,70.57,77.72,-5.57,11404.27
2,0,79.60,-143.55,-14.60,11404.27
2,0,76.78,-200.98,-11.78,11404.27
2,0,58.62,-77.42,6.38,11404.27
2,0,53.49,105.41,11.51,11404.27
2,0,51.08,213.78,13.92,11404.27
2,0,49.62,221.29,15.38,11404.27
2,0,50.40,216.93,14.60,11404.27
2,0,50.16,219.86,14.84,11404.27
2,0,51.57,209.24,13.43,11404.27
2,0,54.80,191.01,10.20,11404.27
2,0,62.08,150.60,2.92,11404.27
2,0,68.05,99.50,-3.05,11404.27
2,0,67.95,77.11,-2.95,11404.27
2,0,70.92,-9.89,-5.92,11404.27
2,0,67.43,-28.56,-2.43,11404.27
2,0,63.27,-5.43,1.73,11404.27
2,0,58.62,80.04,6.38,11404.27
2,0,55.62,189.35,9.38,11404.27
2,0,55.54,189.26,9.46,11404.27
2,0,55.59,188.08,9.41,11404.27
2,0,58.21,173.27,6.79,11404.27
2,0,61.24,156.69,3.76,11404.27
2,0,67.89,110.63,-2.89,11404.27
2,0,74.44,2.02,-9.44,11404.27
2,0,75.33,-140.56,-10.33,11404.27
2,0,70.53,-167.74,-5.53,11404.27
2,0,63.03,-115.32,1.97,11404.27
2,0,58.84,-28.12,6.16,11404.27
2,0,54.38,122.21,10.62,11404.27
2,0,51.76,210.24,13.24,11404.27
2,0,51.14,213.12,13.86,11404.27
2,0,51.13,213.15,13.87,11404.27
2,0,50.77,214.98,14.23,11404.27
2,0,51.98,208.33,13.02,11404.27
2,0,52.31,205.80,12.69,11404.27
2,0,54.57,192.39,10.43,11404.27
2,0,59.09,169.56,5.91,11404.27
2,0,59.97,163.41,5.03,11404.27
2,0,60.15,168.21,4.85,11404.27
2,0,62.23,157.99,2.77,11404.27
2,0,77.94,-58.64,-12.94,11404.27
2,0,78.79,-211.74,-13.79,11404.27
2,0,71.56,-171.30,-6.56,11404.27
2,0,57.59,-66.97,7.41,11404.27
2,0,56.24,45.77,8.76,11404.27
2,0,53.91,198.12,11.09,11404.27
2,0,52.65,205.10,12.35,11404.27
2,0,52.22,207.30,12.78,11404.27
2,0,52.01,208.45,12.99,11404.27
2,0,51.94,208.70,13.06,11404.27
2,0,52.48,205.75,12.52,11404.27
2,0,53.80,198.32,11.20,11404.27
2,0,54.33,195.50,10.67,11404.27
2,0,58.13,174.69,6.87,11404.27
2,0,58.90,169.36,6.10,11404.27
2,0,63.21,145.94,1.79,11404.27
2,0,70.08,71.87,-5.08,11404.27
2,0,70.14,-14.18,-5.14,11404.27
2,0,72.01,-91.59,-7.01,11404.27
2,0,68.64,-143.06,-3.64,11404.27
2,0,59.51,-55.93,5.49,11404.27
2,0,56.04,68.48,8.96,11404.27
2,1,22.50,297.25,42.50,11404.27
2,1,38.68,178.25,26.32,11404.27
2,1,39.59,174.28,25.41,11404.27
2,1,39.78,173.39,25.22,11404.27
2,1,39.85,173.03,25.15,11404.27
2,1,39.89,172.84,25.11,11404.27
2,1,39.91,172.72,25.09,11404.27
2,1,39.93,172.65,25.07,11404.27
2,1,39.94,172.59,25.06,11404.27
2,1,39.95,172.55,25.05,11404.27
2,1,39.96,172.52,25.04,11404.27
2,1,40.17,171.35,24.83,11404.27
2,1,44.68,146.61,20.32,11404.27
2,1,56.73,86.52,8.27,11404.27
2,1,59.95,69.53,5.05,11404.27
2,1,64.37,49.28,0.63,11404.27
2,1,66.14,37.70,-1.14,11404.27
2,1,64.26,49.94,0.74,11404.27
2,1,57.90,86.19,7.10,11404.27
2,1,53.57,104.07,11.43,11404.27
2,1,51.78,112.86,13.22,11404.27
2,1,53.75,102.87,11.25,11404.27
2,1,55.24,94.89,9.76,11404.27
2,1,59.38,74.57,5.62,11404.27
2,1,60.93,64.95,4.07,11404.27
2,1,65.77,41.36,-0.77,11404.27
2,1,61.76,63.18,3.24,11404.27
2,1,57.20,86.34,7.80,11404.27
2,1,55.47,95.09,9.53,11404.27
2,1,53.22,105.71,11.78,11404.27
2,1,53.54,104.27,11.46,11404.27
2,1,54.50,98.98,10.50,11404.27
2,1,55.80,91.16,9.20,11404.27
2,1,63.65,52.68,1.35,11404.27
2,1,62.90,56.88,2.10,11404.27
2,1,61.85,62.48,3.15,11404.27
2,1,59.04,77.13,5.96,11404.27
2,1,53.50,104.34,11.50,11404.27
2,1,52.53,109.53,12.47,11404.27
2,1,51.49,114.51,13.51,11404.27
2,1,52.53,109.11,12.47,11404.27
2,1,56.20,89.94,8.80,11404.27
2,1,57.82,81.61,7.18,11404.27
2,1,58.56,78.98,6.44,11404.27
2,1,57.47,84.45,7.53,11404.27
2,1,55.04,98.64,9.96,11404.27
2,1,55.25,95.61,9.75,11404.27
2,1,54.59,99.10,10.41,11404.27
2,1,54.65,98.61,10.35,11404.27
2,1,55.05,96.09,9.95,11404.27
2,1,57.35,84.61,7.65,11404.27
2,1,58.49,79.25,6.51,11404.27
2,1,58.59,78.94,6.41,11404.27
2,1,56.60,89.06,8.40,11404.27
2,1,56.01,92.06,8.99,11404.27
2,1,55.45,94.71,9.55,11404.27
2,1,55.17,96.13,9.83,11404.27
2,1,55.00,96.96,10.00,11404.27
2,1,54.39,100.79,10.61,11404.27
2,1,55.05,96.30,9.95,11404.27
2,1,54.23,100.38,10.77,11404.27
2,1,55.08,96.46,9.92,11404.27
2,1,54.38,99.78,10.62,11404.27
2,1,55.04,96.65,9.96,11404.27
2,1,53.05,106.55,11.95,11404.27
2,1,54.82,97.43,10.18,11404.27
2,1,55.45,94.41,9.55,11404.27
2,1,55.24,98.06,9.76,11404.27
2,1,57.75,83.08,7.25,11404.27
2,1,57.53,84.29,7.47,11404.27
2,1,56.60,89.02,8.40,11404.27
2,1,54.98,97.10,10.02,11404.27
2,1,53.86,103.83,11.14,11404.27
2,1,53.58,103.82,11.42,11404.27
2,1,53.75,102.70,11.25,11404.27
2,1,52.82,109.98,12.18,11404.27
2,1,54.48,99.52,10.52,11404.27
2,1,53.65,103.31,11.35,11404.27
2,1,53.65,103.69,11.35,11404.27
2,1,53.69,103.50,11.31,11404.27
2,1,54.16,101.00,10.84,11404.27
2,1,55.02,96.56,9.98,11404.27
2,1,55.01,96.46,9.99,11404.27
2,1,56.09,91.36,8.91,11404.27
2,1,56.20,90.98,8.80,11404.27
2,1,55.39,95.03,9.61,11404.27
2,1,54.88,97.62,10.12,11404.27
2,1,54.49,99.58,10.51,11404.27
2,1,53.37,105.99,11.63,11404.27
2,1,53.16,106.04,11.84,11404.27
2,1,52.75,107.63,12.25,11404.27
2,1,54.35,99.92,10.65,11404.27
2,1,54.93,97.31,10.07,11404.27
2,1,54.85,97.68,10.15,11404.27
2,1,54.62,98.90,10.38,11404.27
2,1,54.11,101.45,10.89,11404.27
2,1,54.32,100.30,10.68,11404.27
2,1,54.77,97.87,10.23,11404.27
2,1,55.08,96.48,9.92,11404.27
2,1,54.18,101.85,10.82,11404.27
2,1,52.95,108.34,12.05,11404.27
2,1,52.26,110.84,12.74,11404.27
2,1,52.56,108.66,12.44,11404.27
2,1,54.61,98.69,10.39,11404.27
2,1,54.96,96.19,10.04,11404.27
2,1,56.90,87.16,8.10,11404.27
2,1,55.92,92.13,9.08,11404.27
2,1,54.97,96.89,10.03,11404.27
2,1,54.12,100.88,10.88,11404.27
2,2,21.97,416.42,43.03,11404.27
2,2,38.60,244.45,26.40,11404.27
2,2,39.58,241.05,25.42,11404.27
2,2,39.77,240.19,25.23,11404.27
2,2,39.85,239.84,25.15,11404.27
2,2,39.89,239.65,25.11,11404.27
2,2,39.91,239.53,25.09,11404.27
2,2,39.93,239.46,25.07,11404.27
2,2,39.94,239.40,25.06,11404.27
2,2,39.95,239.36,25.05,11404.27
2,2,39.95,239.33,25.05,11404.27
2,2,39.96,239.30,25.04,11404.27
2,2,39.96,239.28,25.04,11404.27
2,2,40.23,237.54,24.77,11404.27
2,2,50.18,178.84,14.82,11404.27
2,2,61.64,127.79,3.36,11404.27
2,2,69.54,69.46,-4.54,11404.27
2,2,86.14,-190.57,-21.14,11404.27
2,2,66.46,-108.15,-1.46,11404.27
2,2,46.47,120.34,18.53,11404.27
2,2,40.94,235.07,24.06,11404.27
2,2,40.81,235.34,24.19,11404.27
2,2,47.96,194.46,17.04,11404.27
2,2,55.87,155.31,9.13,11404.27
2,2,62.32,125.00,2.68,11404.27
2,2,68.08,83.62,-3.08,11404.27
2,2,75.69,-48.14,-10.69,11404.27
2,2,75.10,-161.10,-10.10,11404.27
2,2,61.80,-82.24,3.20,11404.27
2,2,48.16,126.06,16.84,11404.27
2,2,43.18,225.19,21.82,11404.27
2,2,43.56,220.12,21.44,11404.27
2,2,47.49,199.42,17.51,11404.27
2,2,50.30,186.00,14.70,11404.27
2,2,53.76,168.54,11.24,11404.27
2,2,58.77,139.72,6.23,11404.27
2,2,71.27,42.42,-6.27,11404.27
2,2,70.17,-27.29,-5.17,11404.27
2,2,70.36,-101.34,-5.36,11404.27
2,2,63.67,-81.97,1.33,11404.27
2,2,48.83,109.05,16.17,11404.27
2,2,45.69,210.70,19.31,11404.27
2,2,45.31,211.69,19.69,11404.27
2,2,46.36,206.70,18.64,11404.27
2,2,48.59,194.56,16.41,11404.27
2,2,52.56,171.53,12.44,11404.27
2,2,53.93,176.06,11.07,11404.27
2,2,58.57,143.81,6.43,11404.27
2,2,63.48,117.75,1.52,11404.27
2,2,72.62,19.50,-7.62,11404.27
2,2,74.90,-107.91,-9.90,11404.27
2,2,74.89,-161.68,-9.89,11404.27
2,2,64.08,-103.38,0.92,11404.27
2,2,53.17,57.65,11.83,11404.27
2,2,49.59,190.94,15.41,11404.27
2,2,49.30,192.37,15.70,11404.27
2,2,49.22,192.68,15.78,11404.27
2,2,49.42,191.63,15.58,11404.27
2,2,49.57,190.85,15.43,11404.27
2,2,49.19,194.14,15.81,11404.27
2,2,50.21,186.54,14.79,11404.27
2,2,53.59,169.42,11.41,11404.27
2,2,56.96,150.65,8.04,11404.27
2,2,57.00,160.34,8.00,11404.27
2,2,61.54,129.78,3.46,11404.27
2,2,63.89,118.16,1.11,11404.27
2,2,68.73,73.17,-3.73,11404.27
2,2,72.35,-8.06,-7.35,11404.27
2,2,70.09,-53.86,-5.09,11404.27
2,2,63.77,-34.74,1.23,11404.27
2,2,56.71,65.56,8.29,11404.27
2,2,52.18,178.11,12.82,11404.27
2,2,51.96,178.82,13.04,11404.27
2,2,52.16,177.24,12.84,11404.27
2,2,52.97,173.48,12.03,11404.27
2,2,53.73,169.42,11.27,11404.27
2,2,55.21,161.19,9.79,11404.27
2,2,58.62,144.14,6.38,11404.27
2,2,61.11,131.90,3.89,11404.27
2,2,61.59,128.32,3.41,11404.27
2,2,62.78,132.45,2.22,11404.27
2,2,70.12,56.58,-5.12,11404.27
2,2,70.29,-11.66,-5.29,11404.27
2,2,72.96,-102.72,-7.96,11404.27
2,2,65.02,-94.22,-0.02,11404.27
2,2,57.25,11.98,7.75,11404.27
2,2,55.07,126.91,9.93,11404.27
2,2,53.61,170.95,11.39,11404.27
2,2,53.13,173.19,11.87,11404.27
2,2,52.92,174.29,12.08,11404.27
2,2,51.80,179.67,13.20,11404.27
2,2,50.87,186.56,14.13,11404.27
2,2,51.21,181.95,13.79,11404.27
2,2,53.54,169.93,11.46,11404.27
2,2,55.40,160.95,9.60,11404.27
2,2,56.78,154.17,8.22,11404.27
2,2,57.38,151.47,7.62,11404.27
2,2,56.11,158.05,8.89,11404.27
2,2,59.84,137.02,5.16,11404.27
2,2,62.84,122.44,2.16,11404.27
2,2,64.26,111.39,0.74,11404.27
2,2,72.97,-15.46,-7.97,11404.27
2,2,69.68,-55.26,-4.68,11404.27
2,2,59.62,6.59,5.38,11404.27
2,2,54.31,134.66,10.69,11404.27
2,2,52.28,181.17,12.72,11404.27
2,2,52.14,178.16,12.86,11404.27
2,2,53.74,168.00,11.26,11404.27
2,2,57.06,152.05,7.94,11404.27
2,3,21.67,293.22,43.33,11404.27
2,3,38.54,214.07,26.46,11404.27
2,3,39.57,208.63,25.43,11404.27
2,3,39.77,207.57,25.23,11404.27
2,3,39.85,207.15,25.15,11404.27
2,3,39.89,206.94,25.11,11404.27
2,3,39.91,206.81,25.09,11404.27
2,3,39.93,206.72,25.07,11404.27
2,3,39.94,206.66,25.06,11404.27
2,3,39.95,206.62,25.05,11404.27
2,3,39.95,206.58,25.05,11404.27
2,3,39.96,206.56,25.04,11404.27
2,3,40.50,203.71,24.50,11404.27
2,3,45.12,179.34,19.88,11404.27
2,3,60.17,99.84,4.83,11404.27
2,3,77.59,-33.38,-12.59,11404.27
2,3,80.63,-156.88,-15.63,11404.27
2,3,58.72,-22.00,6.28,11404.27
2,3,45.09,164.68,19.91,11404.27
2,3,41.28,199.60,23.72,11404.27
2,3,42.47,193.31,22.53,11404.27
2,3,45.33,178.18,19.67,11404.27
2,3,51.30,146.69,13.70,11404.27
2,3,60.23,99.54,4.77,11404.27
2,3,80.15,-67.34,-15.15,11404.27
2,3,80.77,-157.61,-15.77,11404.27
2,3,59.14,-23.53,5.86,11404.27
2,3,48.79,143.09,16.21,11404.27
2,3,43.96,185.44,21.04,11404.27
2,3,44.13,184.52,20.87,11404.27
2,3,44.46,182.81,20.54,11404.27
2,3,46.86,170.13,18.14,11404.27
2,3,50.64,150.18,14.36,11404.27
2,3,61.37,93.50,3.63,11404.27
2,3,69.46,31.92,-4.46,11404.27
2,3,65.96,24.76,-0.96,11404.27
2,3,60.87,68.57,4.13,11404.27
2,3,50.87,148.93,14.13,11404.27
2,3,49.83,154.44,15.17,11404.27
2,3,50.42,151.35,14.58,11404.27
2,3,51.80,144.05,13.20,11404.27
2,3,54.95,127.40,10.05,11404.27
2,3,64.22,78.47,0.78,11404.27
2,3,65.90,61.55,-0.90,11404.27
2,3,64.81,75.39,0.19,11404.27
2,3,63.63,81.59,1.37,11404.27
2,3,59.79,101.89,5.21,11404.27
2,3,58.25,109.97,6.75,11404.27
2,3,59.95,101.02,5.05,11404.27
2,3,60.98,95.59,4.02,11404.27
2,3,64.08,79.22,0.92,11404.27
2,3,64.29,78.10,0.71,11404.27
2,3,64.97,74.52,0.03,11404.27
2,3,64.84,75.19,0.16,11404.27
2,3,63.07,84.54,1.93,11404.27
2,3,59.76,102.05,5.24,11404.27
2,3,59.22,104.87,5.78,11404.27
2,3,61.34,93.68,3.66,11404.27
2,3,61.71,91.71,3.29,11404.27
2,3,61.01,95.42,3.99,11404.27
2,3,62.40,88.08,2.60,11404.27
2,3,64.12,78.99,0.88,11404.27
2,3,63.56,81.99,1.44,11404.27
2,3,63.95,79.90,1.05,11404.27
2,3,63.14,84.21,1.86,11404.27
2,3,62.70,86.50,2.30,11404.27
2,3,62.33,88.45,2.67,11404.27
2,3,64.28,78.16,0.72,11404.27
2,3,64.10,79.14,0.90,11404.27
2,3,62.82,85.90,2.18,11404.27
2,3,62.19,89.20,2.81,11404.27
2,3,61.71,91.76,3.29,11404.27
2,3,60.41,98.60,4.59,11404.27
2,3,61.36,93.57,3.64,11404.27
2,3,63.08,84.51,1.92,11404.27
