Iteracao,Particula,Distancia,PWM,Erro_Atual,Gbest_Erro, Passo
0,1,86.47,-202.81,-21.47,22435.39
0,1,75.49,-164.82,-10.49,22435.39
0,1,72.91,-159.12,-7.91,22435.39
0,1,69.03,-146.61,-4.03,22435.39
0,1,63.31,-111.44,1.69,22435.39
0,1,59.36,-25.07,5.64,22435.39
0,1,57.60,83.42,7.40,22435.39
0,1,58.73,153.95,6.27,22435.39
0,1,56.74,160.23,8.26,22435.39
0,1,57.23,158.20,7.77,22435.39
0,1,63.26,139.20,1.74,22435.39
0,1,67.46,112.45,-2.46,22435.39
0,1,76.79,2.97,-11.79,22435.39
0,1,86.48,-202.93,-21.48,22435.39
0,1,86.86,-203.72,-21.86,22435.39
0,1,74.89,-165.70,-9.89,22435.39
0,1,70.38,-151.08,-5.38,22435.39
0,1,63.50,-118.88,1.50,22435.39
0,1,61.40,-74.90,3.60,22435.39
0,1,60.15,-2.34,4.85,22435.39
0,1,62.65,28.26,2.35,22435.39
0,1,60.69,79.00,4.31,22435.39
0,1,60.36,148.65,4.64,22435.39
0,1,61.06,146.52,3.94,22435.39
0,1,58.10,156.20,6.90,22435.39
0,1,57.04,159.12,7.96,22435.39
0,1,61.89,143.53,3.11,22435.39
0,1,68.91,98.85,-3.91,22435.39
0,1,80.18,-76.20,-15.18,22435.39
0,1,86.78,-204.71,-21.78,22435.39
0,1,83.03,-189.49,-18.03,22435.39
0,1,78.84,-177.75,-13.84,22435.39
0,1,71.15,-154.06,-6.15,22435.39
0,1,67.89,-143.24,-2.89,22435.39
0,1,65.66,-135.94,-0.66,22435.39
0,1,60.47,-99.29,4.53,22435.39
0,1,56.52,-5.92,8.48,22435.39
0,1,63.76,42.47,1.24,22435.39
0,1,63.87,80.90,1.13,22435.39
0,1,62.85,108.76,2.15,22435.39
0,1,58.54,154.90,6.46,22435.39
0,1,59.05,152.90,5.95,22435.39
0,1,61.71,144.28,3.29,22435.39
0,1,63.11,139.23,1.89,22435.39
0,1,67.48,59.66,-2.48,22435.39
